ID,Name,Team,birth_year,Stats,Einsatzquote
2764,Yannik Keitel,VfB Stuttgart,2000,"{'Passquote': '82,4%', 'Zweikampfquote': '66,7%', 'Luftkämpfe': '50,0%', 'Tacklingquote': '66,7%', 'Begangene Fouls': '0,48', 'Geklärte Bälle': '1,45', 'Abgefangene Bälle': '0,97', 'Balleroberungen': '1,94', 'Ballverluste': '0,48', 'Erfolgreiche Dribblings': '100,0%', 'Torschussvorlagen': '0,48', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,97', 'Schussgenauigkeit': '66,7%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,48'}",13
0,Nikolas Nartey,VfB Stuttgart,2000,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0
7676,Fabian Rieder,VfB Stuttgart,2002,"{'Passquote': '71,6%', 'Zweikampfquote': '40,7%', 'Luftkämpfe': '25,0%', 'Tacklingquote': '40,0%', 'Begangene Fouls': '0,97', 'Geklärte Bälle': '0,24', 'Abgefangene Bälle': '0,73', 'Balleroberungen': '1,45', 'Ballverluste': '2,05', 'Erfolgreiche Dribblings': '50,0%', 'Torschussvorlagen': '1,33', 'Kreierte Großchancen': '0,36', 'Schüsse aufs Tor': '1,33', 'Schussgenauigkeit': '68,8%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,24'}",36
3130,Enzo Millot,VfB Stuttgart,2002,"{'Passquote': '85,3%', 'Zweikampfquote': '44,3%', 'Luftkämpfe': '28,6%', 'Tacklingquote': '26,8%', 'Begangene Fouls': '1,15', 'Geklärte Bälle': '0,24', 'Abgefangene Bälle': '0,54', 'Balleroberungen': '0,66', 'Ballverluste': '3,37', 'Erfolgreiche Dribblings': '46,3%', 'Torschussvorlagen': '1,02', 'Kreierte Großchancen': '0,12', 'Schüsse aufs Tor': '1,57', 'Schussgenauigkeit': '72,2%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",67
0,Luca Raimund,VfB Stuttgart,2005,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0
1781,Jacob Bruun Larsen,VfB Stuttgart,1998,"{'Passquote': '73,4%', 'Zweikampfquote': '35,0%', 'Luftkämpfe': '50,0%', 'Tacklingquote': '33,3%', 'Begangene Fouls': '0,48', 'Geklärte Bälle': '0,6', 'Abgefangene Bälle': '0,24', 'Balleroberungen': '0,48', 'Ballverluste': '4,19', 'Erfolgreiche Dribblings': '33,3%', 'Torschussvorlagen': '1,68', 'Kreierte Großchancen': '0,24', 'Schüsse aufs Tor': '1,44', 'Schussgenauigkeit': '70,6%', 'Fehler vor Schuss/Gegentor': '0,12', 'Geblockte Bälle': '0,12'}",35
2172,Chris Führich,VfB Stuttgart,1998,"{'Passquote': '79,0%', 'Zweikampfquote': '35,5%', 'Luftkämpfe': '33,3%', 'Tacklingquote': '23,8%', 'Begangene Fouls': '0,33', 'Geklärte Bälle': '0,59', 'Abgefangene Bälle': '0,26', 'Balleroberungen': '0,33', 'Ballverluste': '3,7', 'Erfolgreiche Dribblings': '44,6%', 'Torschussvorlagen': '1,32', 'Kreierte Großchancen': '0,33', 'Schüsse aufs Tor': '0,86', 'Schussgenauigkeit': '59,1%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,33'}",64
4589,Justin Diehl,VfB Stuttgart,2004,"{'Passquote': '71,2%', 'Zweikampfquote': '19,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '1,3', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '9,07', 'Erfolgreiche Dribblings': '21,4%', 'Torschussvorlagen': '0,65', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '3,89', 'Schussgenauigkeit': '85,7%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",5
2988,Jamie Leweling,VfB Stuttgart,2001,"{'Passquote': '72,0%', 'Zweikampfquote': '43,5%', 'Luftkämpfe': '66,7%', 'Tacklingquote': '16,7%', 'Begangene Fouls': '1,06', 'Geklärte Bälle': '0,65', 'Abgefangene Bälle': '0,41', 'Balleroberungen': '0,25', 'Ballverluste': '5,14', 'Erfolgreiche Dribblings': '47,3%', 'Torschussvorlagen': '1,3', 'Kreierte Großchancen': '0,65', 'Schüsse aufs Tor': '1,22', 'Schussgenauigkeit': '83,3%', 'Fehler vor Schuss/Gegentor': '0,08', 'Geblockte Bälle': '0,16'}",48
0,Jarzinho Malanga,VfB Stuttgart,2006,"{'Passquote': '100,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",3
7158,Deniz Undav,VfB Stuttgart,1996,"{'Passquote': '70,8%', 'Zweikampfquote': '28,3%', 'Luftkämpfe': '31,2%', 'Tacklingquote': '29,4%', 'Begangene Fouls': '1,17', 'Geklärte Bälle': '0,47', 'Abgefangene Bälle': '0,24', 'Balleroberungen': '0,39', 'Ballverluste': '2,58', 'Erfolgreiche Dribblings': '35,7%', 'Torschussvorlagen': '0,94', 'Kreierte Großchancen': '0,24', 'Schüsse aufs Tor': '2,74', 'Schussgenauigkeit': '71,4%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",53
2758,Nick Woltemade,VfB Stuttgart,2002,"{'Passquote': '72,9%', 'Zweikampfquote': '40,0%', 'Luftkämpfe': '43,6%', 'Tacklingquote': '25,0%', 'Begangene Fouls': '1,18', 'Geklärte Bälle': '0,55', 'Abgefangene Bälle': '0,09', 'Balleroberungen': '0,09', 'Ballverluste': '4,56', 'Erfolgreiche Dribblings': '53,8%', 'Torschussvorlagen': '1,37', 'Kreierte Großchancen': '0,27', 'Schüsse aufs Tor': '2,19', 'Schussgenauigkeit': '88,9%', 'Fehler vor Schuss/Gegentor': '0,09', 'Geblockte Bälle': '0'}",38
2854,Ermedin Demirović,VfB Stuttgart,1998,"{'Passquote': '69,3%', 'Zweikampfquote': '41,7%', 'Luftkämpfe': '46,2%', 'Tacklingquote': '38,5%', 'Begangene Fouls': '0,88', 'Geklärte Bälle': '0,34', 'Abgefangene Bälle': '0,14', 'Balleroberungen': '0,34', 'Ballverluste': '2,37', 'Erfolgreiche Dribblings': '16,7%', 'Torschussvorlagen': '0,81', 'Kreierte Großchancen': '0,2', 'Schüsse aufs Tor': '1,76', 'Schussgenauigkeit': '63,4%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,27'}",59
4439,El Bilal Touré,VfB Stuttgart,2001,"{'Passquote': '76,3%', 'Zweikampfquote': '55,8%', 'Luftkämpfe': '60,0%', 'Tacklingquote': '33,3%', 'Begangene Fouls': '2,04', 'Geklärte Bälle': '0,26', 'Abgefangene Bälle': '0', 'Balleroberungen': '0,26', 'Ballverluste': '0,51', 'Erfolgreiche Dribblings': '75,0%', 'Torschussvorlagen': '1,53', 'Kreierte Großchancen': '0,51', 'Schüsse aufs Tor': '1,53', 'Schussgenauigkeit': '42,9%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",15
237,Manuel Neuer,FC Bayern München,1986,"{'Abgewehrte Schüsse': '60,0%', 'Paraden': '0,8', 'Weiße Weste': '11', 'Strafraum-beherrschung': '100,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '27,3%', 'Fehler vor Schuss/Gegentor': '0,05'}",82
383,Sven Ulreich,FC Bayern München,1988,"{'Abgewehrte Schüsse': '0,0%', 'Paraden': '0', 'Weiße Weste': '1', 'Strafraum-beherrschung': '0,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '0,0%', 'Fehler vor Schuss/Gegentor': '0'}",4
7264,Daniel Peretz,FC Bayern München,2000,"{'Abgewehrte Schüsse': '28,6%', 'Paraden': '0', 'Weiße Weste': '0', 'Strafraum-beherrschung': '0,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '16,7%', 'Fehler vor Schuss/Gegentor': '0'}",13
3072,Jonas Urbig,FC Bayern München,2003,"{'Abgewehrte Schüsse': '0,0%', 'Paraden': '0', 'Weiße Weste': '0', 'Strafraum-beherrschung': '0,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '0,0%', 'Fehler vor Schuss/Gegentor': '0'}",9
7459,Eric Dier,FC Bayern München,1994,"{'Passquote': '94,5%', 'Zweikampfquote': '56,2%', 'Luftkämpfe': '62,1%', 'Tacklingquote': '36,4%', 'Begangene Fouls': '0,88', 'Geklärte Bälle': '2,47', 'Abgefangene Bälle': '1,23', 'Balleroberungen': '0,71', 'Ballverluste': '0,18', 'Erfolgreiche Dribblings': '50,0%', 'Torschussvorlagen': '0,18', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,35', 'Schussgenauigkeit': '50,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,35'}",23
1991,Dayot Upamecano,FC Bayern München,1998,"{'Passquote': '93,7%', 'Zweikampfquote': '56,6%', 'Luftkämpfe': '59,8%', 'Tacklingquote': '46,7%', 'Begangene Fouls': '1,03', 'Geklärte Bälle': '2,22', 'Abgefangene Bälle': '1,6', 'Balleroberungen': '1,08', 'Ballverluste': '0,36', 'Erfolgreiche Dribblings': '50,0%', 'Torschussvorlagen': '0,26', 'Kreierte Großchancen': '0,05', 'Schüsse aufs Tor': '0,41', 'Schussgenauigkeit': '66,7%', 'Fehler vor Schuss/Gegentor': '0,05', 'Geblockte Bälle': '0,36'}",78
3089,Hiroki Ito,FC Bayern München,1999,"{'Passquote': '84,9%', 'Zweikampfquote': '66,7%', 'Luftkämpfe': '100,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '1,37', 'Geklärte Bälle': '4,12', 'Abgefangene Bälle': '2,06', 'Balleroberungen': '0', 'Ballverluste': '1,37', 'Erfolgreiche Dribblings': '33,3%', 'Torschussvorlagen': '0,69', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,69', 'Schussgenauigkeit': '100,0%', 'Fehler vor Schuss/Gegentor': '0,69', 'Geblockte Bälle': '2,75'}",5
6668,Minjae Kim,FC Bayern München,1996,"{'Passquote': '92,6%', 'Zweikampfquote': '59,3%', 'Luftkämpfe': '66,1%', 'Tacklingquote': '44,7%', 'Begangene Fouls': '0,99', 'Geklärte Bälle': '2,78', 'Abgefangene Bälle': '1,39', 'Balleroberungen': '0,76', 'Ballverluste': '0,31', 'Erfolgreiche Dribblings': '50,0%', 'Torschussvorlagen': '0,22', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,27', 'Schussgenauigkeit': '85,7%', 'Fehler vor Schuss/Gegentor': '0,14', 'Geblockte Bälle': '0,58'}",88
0,Tarek Buchmann,FC Bayern München,2005,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0
1862,Raphaël Guerreiro,FC Bayern München,1993,"{'Passquote': '88,8%', 'Zweikampfquote': '47,6%', 'Luftkämpfe': '40,0%', 'Tacklingquote': '50,0%', 'Begangene Fouls': '0,38', 'Geklärte Bälle': '0,91', 'Abgefangene Bälle': '0,68', 'Balleroberungen': '0,6', 'Ballverluste': '1,43', 'Erfolgreiche Dribblings': '41,2%', 'Torschussvorlagen': '1,81', 'Kreierte Großchancen': '0,6', 'Schüsse aufs Tor': '0,6', 'Schussgenauigkeit': '66,7%', 'Fehler vor Schuss/Gegentor': '0,08', 'Geblockte Bälle': '0'}",49
2366,Alphonso Davies,FC Bayern München,2000,"{'Passquote': '90,4%', 'Zweikampfquote': '54,3%', 'Luftkämpfe': '57,1%', 'Tacklingquote': '44,7%', 'Begangene Fouls': '0,37', 'Geklärte Bälle': '1,11', 'Abgefangene Bälle': '0,8', 'Balleroberungen': '1,05', 'Ballverluste': '3,34', 'Erfolgreiche Dribblings': '44,6%', 'Torschussvorlagen': '1,61', 'Kreierte Großchancen': '0,12', 'Schüsse aufs Tor': '0,68', 'Schussgenauigkeit': '64,7%', 'Fehler vor Schuss/Gegentor': '0,06', 'Geblockte Bälle': '0,12'}",64
2300,Josip Stanišić,FC Bayern München,2000,"{'Passquote': '87,0%', 'Zweikampfquote': '62,5%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '75,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '3,96', 'Abgefangene Bälle': '0', 'Balleroberungen': '2,97', 'Ballverluste': '0,99', 'Erfolgreiche Dribblings': '100,0%', 'Torschussvorlagen': '1,98', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '1,98'}",11
7498,Sacha Boey,FC Bayern München,2000,"{'Passquote': '92,1%', 'Zweikampfquote': '52,2%', 'Luftkämpfe': '50,0%', 'Tacklingquote': '20,0%', 'Begangene Fouls': '0,95', 'Geklärte Bälle': '0,95', 'Abgefangene Bälle': '0,24', 'Balleroberungen': '0,71', 'Ballverluste': '2,61', 'Erfolgreiche Dribblings': '33,3%', 'Torschussvorlagen': '0,48', 'Kreierte Großchancen': '0,24', 'Schüsse aufs Tor': '0,48', 'Schussgenauigkeit': '100,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,24'}",14
2038,Konrad Laimer,FC Bayern München,1997,"{'Passquote': '87,3%', 'Zweikampfquote': '37,9%', 'Luftkämpfe': '35,7%', 'Tacklingquote': '28,3%', 'Begangene Fouls': '1,66', 'Geklärte Bälle': '0,96', 'Abgefangene Bälle': '0,35', 'Balleroberungen': '1,13', 'Ballverluste': '2,09', 'Erfolgreiche Dribblings': '41,2%', 'Torschussvorlagen': '0,87', 'Kreierte Großchancen': '0,26', 'Schüsse aufs Tor': '0,35', 'Schussgenauigkeit': '57,1%', 'Fehler vor Schuss/Gegentor': '0,09', 'Geblockte Bälle': '0,17'}",50
7830,João Palhinha,FC Bayern München,1995,"{'Passquote': '93,3%', 'Zweikampfquote': '56,1%', 'Luftkämpfe': '65,2%', 'Tacklingquote': '72,7%', 'Begangene Fouls': '1,69', 'Geklärte Bälle': '1,27', 'Abgefangene Bälle': '0,63', 'Balleroberungen': '1,69', 'Ballverluste': '1,48', 'Erfolgreiche Dribblings': '66,7%', 'Torschussvorlagen': '0,21', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '1,27', 'Schussgenauigkeit': '75,0%', 'Fehler vor Schuss/Gegentor': '0,21', 'Geblockte Bälle': '0'}",23
6080,Aleksandar Pavlović,FC Bayern München,2004,"{'Passquote': '94,0%', 'Zweikampfquote': '60,3%', 'Luftkämpfe': '46,2%', 'Tacklingquote': '41,0%', 'Begangene Fouls': '1,08', 'Geklärte Bälle': '0,75', 'Abgefangene Bälle': '0,25', 'Balleroberungen': '1,33', 'Ballverluste': '0,08', 'Erfolgreiche Dribblings': '100,0%', 'Torschussvorlagen': '0,42', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,5', 'Schussgenauigkeit': '85,7%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,25'}",42
660,Leon Goretzka,FC Bayern München,1995,"{'Passquote': '90,1%', 'Zweikampfquote': '58,7%', 'Luftkämpfe': '64,0%', 'Tacklingquote': '34,8%', 'Begangene Fouls': '0,94', 'Geklärte Bälle': '1,25', 'Abgefangene Bälle': '1,04', 'Balleroberungen': '0,83', 'Ballverluste': '0,42', 'Erfolgreiche Dribblings': '75,0%', 'Torschussvorlagen': '0,73', 'Kreierte Großchancen': '0,21', 'Schüsse aufs Tor': '1,35', 'Schussgenauigkeit': '68,4%', 'Fehler vor Schuss/Gegentor': '0,1', 'Geblockte Bälle': '0,31'}",45
1685,Joshua Kimmich,FC Bayern München,1995,"{'Passquote': '90,3%', 'Zweikampfquote': '62,8%', 'Luftkämpfe': '60,0%', 'Tacklingquote': '45,1%', 'Begangene Fouls': '0,51', 'Geklärte Bälle': '0,67', 'Abgefangene Bälle': '0,67', 'Balleroberungen': '0,97', 'Ballverluste': '0,55', 'Erfolgreiche Dribblings': '52,9%', 'Torschussvorlagen': '2,45', 'Kreierte Großchancen': '0,55', 'Schüsse aufs Tor': '0,67', 'Schussgenauigkeit': '66,7%', 'Fehler vor Schuss/Gegentor': '0,08', 'Geblockte Bälle': '0,21'}",95
450,Thomas Müller,FC Bayern München,1989,"{'Passquote': '75,3%', 'Zweikampfquote': '34,2%', 'Luftkämpfe': '37,5%', 'Tacklingquote': '18,2%', 'Begangene Fouls': '0,72', 'Geklärte Bälle': '0,72', 'Abgefangene Bälle': '0', 'Balleroberungen': '0,21', 'Ballverluste': '2,15', 'Erfolgreiche Dribblings': '35,7%', 'Torschussvorlagen': '2,05', 'Kreierte Großchancen': '0,31', 'Schüsse aufs Tor': '1,23', 'Schussgenauigkeit': '63,2%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",37
2804,Jamal Musiala,FC Bayern München,2003,"{'Passquote': '83,2%', 'Zweikampfquote': '53,7%', 'Luftkämpfe': '25,0%', 'Tacklingquote': '37,2%', 'Begangene Fouls': '0,83', 'Geklärte Bälle': '0,3', 'Abgefangene Bälle': '0,35', 'Balleroberungen': '0,95', 'Ballverluste': '4,78', 'Erfolgreiche Dribblings': '51,3%', 'Torschussvorlagen': '2,01', 'Kreierte Großchancen': '0,41', 'Schüsse aufs Tor': '2,48', 'Schussgenauigkeit': '73,7%', 'Fehler vor Schuss/Gegentor': '0,06', 'Geblockte Bälle': '0'}",71
3081,Gabriel Vidović,FC Bayern München,2003,"{'Passquote': '100,0%', 'Zweikampfquote': '100,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '10', 'Schussgenauigkeit': '100,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",2
1774,Kingsley Coman,FC Bayern München,1996,"{'Passquote': '85,1%', 'Zweikampfquote': '47,0%', 'Luftkämpfe': '44,4%', 'Tacklingquote': '52,6%', 'Begangene Fouls': '0,59', 'Geklärte Bälle': '1,09', 'Abgefangene Bälle': '0,59', 'Balleroberungen': '0,84', 'Ballverluste': '4,26', 'Erfolgreiche Dribblings': '47,1%', 'Torschussvorlagen': '2,34', 'Kreierte Großchancen': '0,42', 'Schüsse aufs Tor': '1,84', 'Schussgenauigkeit': '61,1%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,08'}",44
1222,Leroy Sané,FC Bayern München,1996,"{'Passquote': '82,5%', 'Zweikampfquote': '42,1%', 'Luftkämpfe': '20,0%', 'Tacklingquote': '52,4%', 'Begangene Fouls': '0,77', 'Geklärte Bälle': '0,09', 'Abgefangene Bälle': '0,51', 'Balleroberungen': '0,94', 'Ballverluste': '4,79', 'Erfolgreiche Dribblings': '35,5%', 'Torschussvorlagen': '1,63', 'Kreierte Großchancen': '0,34', 'Schüsse aufs Tor': '2,14', 'Schussgenauigkeit': '65,8%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",49
1961,Serge Gnabry,FC Bayern München,1995,"{'Passquote': '82,6%', 'Zweikampfquote': '42,9%', 'Luftkämpfe': '33,3%', 'Tacklingquote': '52,9%', 'Begangene Fouls': '1,32', 'Geklärte Bälle': '0,6', 'Abgefangene Bälle': '0,6', 'Balleroberungen': '1,08', 'Ballverluste': '2,27', 'Erfolgreiche Dribblings': '42,3%', 'Torschussvorlagen': '1,2', 'Kreierte Großchancen': '0,72', 'Schüsse aufs Tor': '2,51', 'Schussgenauigkeit': '65,6%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",41
8329,Michael Olise,FC Bayern München,2001,"{'Passquote': '81,8%', 'Zweikampfquote': '56,6%', 'Luftkämpfe': '33,3%', 'Tacklingquote': '38,9%', 'Begangene Fouls': '0,71', 'Geklärte Bälle': '0,41', 'Abgefangene Bälle': '0,3', 'Balleroberungen': '0,83', 'Ballverluste': '3,61', 'Erfolgreiche Dribblings': '52,6%', 'Torschussvorlagen': '2,72', 'Kreierte Großchancen': '0,89', 'Schüsse aufs Tor': '2,19', 'Schussgenauigkeit': '72,5%', 'Fehler vor Schuss/Gegentor': '0,06', 'Geblockte Bälle': '0,12'}",69
7226,Harry Kane,FC Bayern München,1993,"{'Passquote': '80,1%', 'Zweikampfquote': '48,4%', 'Luftkämpfe': '58,3%', 'Tacklingquote': '55,6%', 'Begangene Fouls': '0,42', 'Geklärte Bälle': '0,37', 'Abgefangene Bälle': '0,05', 'Balleroberungen': '0,26', 'Ballverluste': '2,05', 'Erfolgreiche Dribblings': '41,9%', 'Torschussvorlagen': '1,26', 'Kreierte Großchancen': '0,42', 'Schüsse aufs Tor': '2,78', 'Schussgenauigkeit': '67,9%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,05'}",76
1225,Leopold Zingerle,RB Leipzig,1994,"{'Abgewehrte Schüsse': '0,0%', 'Paraden': '0', 'Weiße Weste': '0', 'Strafraum-beherrschung': '0,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '0,0%', 'Fehler vor Schuss/Gegentor': '0'}",0
1896,Péter Gulácsi,RB Leipzig,1990,"{'Abgewehrte Schüsse': '70,3%', 'Paraden': '1,93', 'Weiße Weste': '11', 'Strafraum-beherrschung': '85,7%', 'Abgewehrte Elfmeter': '33,3%', 'Großchancen vereitelt': '48,9%', 'Fehler vor Schuss/Gegentor': '0,13'}",81
8227,Maarten Vandevoordt,RB Leipzig,2002,"{'Abgewehrte Schüsse': '83,3%', 'Paraden': '1,86', 'Weiße Weste': '0', 'Strafraum-beherrschung': '0,0%', 'Abgewehrte Elfmeter': '0,0%', 'Großchancen vereitelt': '0,0%', 'Fehler vor Schuss/Gegentor': '0'}",18
1246,Willi Orbán,RB Leipzig,1992,"{'Passquote': '87,4%', 'Zweikampfquote': '66,2%', 'Luftkämpfe': '70,0%', 'Tacklingquote': '42,1%', 'Begangene Fouls': '0,91', 'Geklärte Bälle': '6,35', 'Abgefangene Bälle': '0,82', 'Balleroberungen': '0,77', 'Ballverluste': '0,14', 'Erfolgreiche Dribblings': '75,0%', 'Torschussvorlagen': '0,19', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,48', 'Schussgenauigkeit': '62,5%', 'Fehler vor Schuss/Gegentor': '0,14', 'Geblockte Bälle': '1,3'}",89
1333,Lukas Klostermann,RB Leipzig,1996,"{'Passquote': '87,6%', 'Zweikampfquote': '55,0%', 'Luftkämpfe': '47,1%', 'Tacklingquote': '39,3%', 'Begangene Fouls': '0,68', 'Geklärte Bälle': '6,18', 'Abgefangene Bälle': '1,49', 'Balleroberungen': '0,75', 'Ballverluste': '0,07', 'Erfolgreiche Dribblings': '75,0%', 'Torschussvorlagen': '0,07', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,14', 'Schussgenauigkeit': '66,7%', 'Fehler vor Schuss/Gegentor': '0,07', 'Geblockte Bälle': '1,15'}",45
6667,El Chadaille Bitshiabu,RB Leipzig,2005,"{'Passquote': '84,1%', 'Zweikampfquote': '58,1%', 'Luftkämpfe': '44,4%', 'Tacklingquote': '53,3%', 'Begangene Fouls': '0,77', 'Geklärte Bälle': '5,81', 'Abgefangene Bälle': '0,97', 'Balleroberungen': '1,55', 'Ballverluste': '0,19', 'Erfolgreiche Dribblings': '100,0%', 'Torschussvorlagen': '0,19', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0,19', 'Schussgenauigkeit': '100,0%', 'Fehler vor Schuss/Gegentor': '0,19', 'Geblockte Bälle': '0,77'}",28
7224,Castello Lukeba,RB Leipzig,2002,"{'Passquote': '87,7%', 'Zweikampfquote': '66,3%', 'Luftkämpfe': '61,5%', 'Tacklingquote': '42,3%', 'Begangene Fouls': '0,52', 'Geklärte Bälle': '3,75', 'Abgefangene Bälle': '0,87', 'Balleroberungen': '0,96', 'Ballverluste': '0,96', 'Erfolgreiche Dribblings': '57,1%', 'Torschussvorlagen': '0,26', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,79'}",44
0,Jonathan Norbye,RB Leipzig,2007,"{'Passquote': '0,0%', 'Zweikampfquote': '0,0%', 'Luftkämpfe': '0,0%', 'Tacklingquote': '0,0%', 'Begangene Fouls': '0', 'Geklärte Bälle': '0', 'Abgefangene Bälle': '0', 'Balleroberungen': '0', 'Ballverluste': '0', 'Erfolgreiche Dribblings': '0,0%', 'Torschussvorlagen': '0', 'Kreierte Großchancen': '0', 'Schüsse aufs Tor': '0', 'Schussgenauigkeit': '0,0%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0'}",0
2522,David Raum,RB Leipzig,1998,"{'Passquote': '70,8%', 'Zweikampfquote': '41,0%', 'Luftkämpfe': '36,4%', 'Tacklingquote': '53,3%', 'Begangene Fouls': '1,25', 'Geklärte Bälle': '1,61', 'Abgefangene Bälle': '0,44', 'Balleroberungen': '1,17', 'Ballverluste': '1,54', 'Erfolgreiche Dribblings': '36,4%', 'Torschussvorlagen': '2,27', 'Kreierte Großchancen': '0,37', 'Schüsse aufs Tor': '0,37', 'Schussgenauigkeit': '71,4%', 'Fehler vor Schuss/Gegentor': '0', 'Geblockte Bälle': '0,59'}",51
